,Date,Hour,Market Demand,Ontario Demand
822,2014-02-04,7,19017,18319
823,2014-02-04,8,20517,19818
824,2014-02-04,9,20460,19764
825,2014-02-04,10,20334,19389
826,2014-02-04,11,20386,19013
827,2014-02-04,12,20306,18965
828,2014-02-04,13,20109,18832
829,2014-02-04,14,20312,18745
830,2014-02-04,15,20273,18490
831,2014-02-04,16,20662,18818
832,2014-02-04,17,21169,19559
833,2014-02-04,18,22132,20581
834,2014-02-04,19,22540,21085
835,2014-02-04,20,21996,20648
836,2014-02-04,21,21773,20310
837,2014-02-04,22,20742,19567
838,2014-02-04,23,19512,18320
839,2014-02-04,24,18749,17220
840,2014-02-05,1,18189,16335
841,2014-02-05,2,18331,16007
842,2014-02-05,3,18176,15767
843,2014-02-05,4,18212,15670
844,2014-02-05,5,18106,15764
845,2014-02-05,6,18903,16430
846,2014-02-05,7,18754,17678
847,2014-02-05,8,20211,18945
848,2014-02-05,9,19705,19127
849,2014-02-05,10,20722,19464
850,2014-02-05,11,21185,19656
851,2014-02-05,12,21407,19797
852,2014-02-05,13,20894,19563
853,2014-02-05,14,20723,19343
854,2014-02-05,15,20487,19212
855,2014-02-05,16,20087,19232
856,2014-02-05,17,20632,19543
857,2014-02-05,18,21934,20586
858,2014-02-05,19,22564,21268
859,2014-02-05,20,22849,21249
860,2014-02-05,21,22266,21008
861,2014-02-05,22,21102,20074
862,2014-02-05,23,20361,18947
863,2014-02-05,24,19573,17855
864,2014-02-06,1,19143,17039
865,2014-02-06,2,19022,16608
866,2014-02-06,3,18645,16481
867,2014-02-06,4,18314,16444
868,2014-02-06,5,18477,16618
869,2014-02-06,6,19350,17147
870,2014-02-06,7,20519,18341
871,2014-02-06,8,21456,19839
872,2014-02-06,9,21519,19851
873,2014-02-06,10,20917,19683
874,2014-02-06,11,20444,19469
875,2014-02-06,12,20753,19216
876,2014-02-06,13,20483,19020
877,2014-02-06,14,20808,18913
878,2014-02-06,15,20908,19046
879,2014-02-06,16,20866,19129
880,2014-02-06,17,21157,19628
881,2014-02-06,18,22310,20434
882,2014-02-06,19,23007,21141
883,2014-02-06,20,23064,20916
884,2014-02-06,21,22282,20602
885,2014-02-06,22,21588,19878
886,2014-02-06,23,20800,18797
887,2014-02-06,24,19645,17685
888,2014-02-07,1,18935,16838
889,2014-02-07,2,18766,16502
890,2014-02-07,3,18780,16265
891,2014-02-07,4,18696,16222
892,2014-02-07,5,18962,16447
893,2014-02-07,6,19621,17058
894,2014-02-07,7,20697,18389
895,2014-02-07,8,21527,19381
896,2014-02-07,9,21831,19727
897,2014-02-07,10,21621,19558
898,2014-02-07,11,21483,19499
899,2014-02-07,12,21527,19317
900,2014-02-07,13,21287,19093
901,2014-02-07,14,20767,18941
902,2014-02-07,15,20804,18848
903,2014-02-07,16,21182,18918
904,2014-02-07,17,21467,19534
905,2014-02-07,18,22050,20254
906,2014-02-07,19,23245,21122
907,2014-02-07,20,22759,20959
908,2014-02-07,21,22185,20644
909,2014-02-07,22,21959,20070
910,2014-02-07,23,20696,18954
911,2014-02-07,24,19236,17867
912,2014-02-08,1,18246,17001
913,2014-02-08,2,18036,16418
914,2014-02-08,3,17907,16163
915,2014-02-08,4,17693,16033
916,2014-02-08,5,17449,16106
917,2014-02-08,6,17998,16404
918,2014-02-08,7,18555,16986
919,2014-02-08,8,19449,17885
920,2014-02-08,9,19689,18323
921,2014-02-08,10,20120,18732
922,2014-02-08,11,19914,18793
923,2014-02-08,12,19733,18584
924,2014-02-08,13,19974,18195
925,2014-02-08,14,19801,17875
926,2014-02-08,15,19203,17867
927,2014-02-08,16,19373,18113
928,2014-02-08,17,19595,18452
929,2014-02-08,18,20687,19369
930,2014-02-08,19,21576,20192
931,2014-02-08,20,21178,19676
932,2014-02-08,21,20790,19219
933,2014-02-08,22,20164,18736
934,2014-02-08,23,19175,17861
935,2014-02-08,24,18559,16977
936,2014-02-09,1,17798,16269
937,2014-02-09,2,17826,15841
938,2014-02-09,3,17585,15651
939,2014-02-09,4,17662,15441
940,2014-02-09,5,17502,15514
941,2014-02-09,6,17784,15756
942,2014-02-09,7,18252,16319
943,2014-02-09,8,18626,16917
944,2014-02-09,9,19293,17551
945,2014-02-09,10,19407,18000
946,2014-02-09,11,19576,18117
947,2014-02-09,12,19914,18343
948,2014-02-09,13,19948,18431
949,2014-02-09,14,19610,18293
950,2014-02-09,15,19627,18211
951,2014-02-09,16,19407,18396
952,2014-02-09,17,20406,18967
953,2014-02-09,18,21558,19575
954,2014-02-09,19,22228,20437
955,2014-02-09,20,21533,20124
956,2014-02-09,21,21129,19808
957,2014-02-09,22,20356,19134
958,2014-02-09,23,19549,18135
959,2014-02-09,24,18672,17210
960,2014-02-10,1,18047,16518
961,2014-02-10,2,17659,16148
962,2014-02-10,3,17526,16082
963,2014-02-10,4,17676,16131
964,2014-02-10,5,17837,16298
965,2014-02-10,6,18612,17089
966,2014-02-10,7,19635,18371
967,2014-02-10,8,21347,19835
968,2014-02-10,9,20884,19852
969,2014-02-10,10,21010,19650
970,2014-02-10,11,20895,19448
971,2014-02-10,12,20561,19113
972,2014-02-10,13,20335,19032
973,2014-02-10,14,20179,18904
974,2014-02-10,15,20214,18948
975,2014-02-10,16,20190,19195
976,2014-02-10,17,20887,19787
977,2014-02-10,18,22020,20829
978,2014-02-10,19,22883,21593
979,2014-02-10,20,22431,21470
980,2014-02-10,21,22182,21090
981,2014-02-10,22,21976,20326
982,2014-02-10,23,20642,19198
983,2014-02-10,24,19668,18063
984,2014-02-11,1,18429,17207
985,2014-02-11,2,18065,16692
986,2014-02-11,3,17903,16578
987,2014-02-11,4,17805,16564
988,2014-02-11,5,17607,16645
989,2014-02-11,6,18383,17202
990,2014-02-11,7,20340,18828
991,2014-02-11,8,21330,20191
992,2014-02-11,9,21761,20168
993,2014-02-11,10,21544,19978
994,2014-02-11,11,21005,19804
995,2014-02-11,12,20732,19597
996,2014-02-11,13,20726,19337
997,2014-02-11,14,20142,19059
998,2014-02-11,15,20230,18920
999,2014-02-11,16,20378,19085
1000,2014-02-11,17,21006,19826
1001,2014-02-11,18,21962,20853
1002,2014-02-11,19,22800,21678
1003,2014-02-11,20,22491,21653
1004,2014-02-11,21,22157,21331
1005,2014-02-11,22,21535,20658
1006,2014-02-11,23,20344,19392
1007,2014-02-11,24,19542,18158
1008,2014-02-12,1,18314,17244
1009,2014-02-12,2,18597,16989
1010,2014-02-12,3,18466,16946
1011,2014-02-12,4,18249,17076
1012,2014-02-12,5,18439,17308
1013,2014-02-12,6,18945,17905
1014,2014-02-12,7,20665,19259
1015,2014-02-12,8,21960,20607
1016,2014-02-12,9,21331,20465
1017,2014-02-12,10,21376,20123
1018,2014-02-12,11,20929,19577
1019,2014-02-12,12,21260,19371
1020,2014-02-12,13,20722,19182
1021,2014-02-12,14,20618,19043
1022,2014-02-12,15,20309,18828
1023,2014-02-12,16,20624,19093
1024,2014-02-12,17,20763,19727
1025,2014-02-12,18,22093,20591
1026,2014-02-12,19,22700,21394
1027,2014-02-12,20,22802,21329
1028,2014-02-12,21,22126,20925
1029,2014-02-12,22,21490,20153
1030,2014-02-12,23,20500,19005
1031,2014-02-12,24,19121,17698
1032,2014-02-13,1,18083,16924
1033,2014-02-13,2,17478,16528
1034,2014-02-13,3,17205,16339
1035,2014-02-13,4,17618,16323
1036,2014-02-13,5,17811,16447
1037,2014-02-13,6,18677,17146
1038,2014-02-13,7,19718,18523
1039,2014-02-13,8,20904,19814
1040,2014-02-13,9,20949,19767
1041,2014-02-13,10,20807,19339
1042,2014-02-13,11,20470,19012
1043,2014-02-13,12,19946,18728
1044,2014-02-13,13,19637,18518
1045,2014-02-13,14,19629,18406
1046,2014-02-13,15,19545,18269
1047,2014-02-13,16,19417,18434
1048,2014-02-13,17,19895,19108
1049,2014-02-13,18,20325,19832
1050,2014-02-13,19,21485,20790
1051,2014-02-13,20,21290,20683
1052,2014-02-13,21,20784,20346
1053,2014-02-13,22,20292,19432
1054,2014-02-13,23,19420,18533
1055,2014-02-13,24,18215,17407
1056,2014-02-14,1,17473,16496
1057,2014-02-14,2,17215,15895
1058,2014-02-14,3,17096,15713
1059,2014-02-14,4,17224,15676
1060,2014-02-14,5,17734,15845
1061,2014-02-14,6,18061,16391
1062,2014-02-14,7,18938,17734
1063,2014-02-14,8,20049,18974
1064,2014-02-14,9,20084,19182
1065,2014-02-14,10,20106,19129
1066,2014-02-14,11,19856,19066
1067,2014-02-14,12,19789,18876
1068,2014-02-14,13,19397,18490
1069,2014-02-14,14,19333,18418
1070,2014-02-14,15,19282,18252
1071,2014-02-14,16,19278,18273
1072,2014-02-14,17,19632,18566
1073,2014-02-14,18,20184,19361
1074,2014-02-14,19,20810,20016
1075,2014-02-14,20,20676,19811
1076,2014-02-14,21,20276,19482
1077,2014-02-14,22,19791,18920
1078,2014-02-14,23,18663,17787
1079,2014-02-14,24,17675,16698
1080,2014-02-15,1,16924,15856
1081,2014-02-15,2,16998,15314
1082,2014-02-15,3,16856,14981
1083,2014-02-15,4,16412,14784
1084,2014-02-15,5,16445,14856
1085,2014-02-15,6,16597,15194
1086,2014-02-15,7,16763,15730
1087,2014-02-15,8,17338,16411
1088,2014-02-15,9,17943,17167
1089,2014-02-15,10,18032,17519
1090,2014-02-15,11,18051,17523
1091,2014-02-15,12,18095,17343
1092,2014-02-15,13,17862,17268
1093,2014-02-15,14,17838,16945
1094,2014-02-15,15,17801,16658
1095,2014-02-15,16,17733,16718
1096,2014-02-15,17,18264,17300
1097,2014-02-15,18,19111,18339
1098,2014-02-15,19,19889,19295
1099,2014-02-15,20,19648,19061
1100,2014-02-15,21,19512,18833
1101,2014-02-15,22,19043,18316
1102,2014-02-15,23,18449,17566
1103,2014-02-15,24,17827,16702
1104,2014-02-16,1,16962,16140
1105,2014-02-16,2,16634,15770
1106,2014-02-16,3,16498,15511
1107,2014-02-16,4,16194,15400
1108,2014-02-16,5,16544,15446
1109,2014-02-16,6,16847,15713
1110,2014-02-16,7,17241,16031
1111,2014-02-16,8,17373,16414
1112,2014-02-16,9,17836,17059
1113,2014-02-16,10,18465,17448
1114,2014-02-16,11,18536,17585
1115,2014-02-16,12,18513,17581
1116,2014-02-16,13,18350,17356
1117,2014-02-16,14,17894,17099
1118,2014-02-16,15,17594,16814
1119,2014-02-16,16,17778,16841
1120,2014-02-16,17,18059,17294
1121,2014-02-16,18,19159,18336
1122,2014-02-16,19,20253,19405
1123,2014-02-16,20,19992,19186
1124,2014-02-16,21,19699,18898
1125,2014-02-16,22,19318,18410
1126,2014-02-16,23,18693,17658
1127,2014-02-16,24,17854,16958
1128,2014-02-17,1,17243,16240
1129,2014-02-17,2,17030,15937
1130,2014-02-17,3,17353,15853
1131,2014-02-17,4,17455,15877
1132,2014-02-17,5,17388,15989
1133,2014-02-17,6,17597,16382
1134,2014-02-17,7,18199,16960
1135,2014-02-17,8,18292,17288
1136,2014-02-17,9,18267,17176
1137,2014-02-17,10,18465,17302
1138,2014-02-17,11,17993,17479
1139,2014-02-17,12,18592,17683
1140,2014-02-17,13,18600,17668
1141,2014-02-17,14,18494,17346
1142,2014-02-17,15,18506,17264
1143,2014-02-17,16,18637,17449
1144,2014-02-17,17,19239,17990
1145,2014-02-17,18,20402,19078
1146,2014-02-17,19,21149,20039
1147,2014-02-17,20,21061,19820
1148,2014-02-17,21,20620,19523
1149,2014-02-17,22,19547,18645
1150,2014-02-17,23,18275,17620
1151,2014-02-17,24,17895,16699
1152,2014-02-18,1,17322,15965
1153,2014-02-18,2,17004,15557
1154,2014-02-18,3,16714,15411
1155,2014-02-18,4,16758,15285
1156,2014-02-18,5,17104,15532
1157,2014-02-18,6,17832,16157
1158,2014-02-18,7,19160,17460
1159,2014-02-18,8,20218,18742
1160,2014-02-18,9,20209,18962
1161,2014-02-18,10,20244,18960
1162,2014-02-18,11,19930,18846
1163,2014-02-18,12,19882,18866
1164,2014-02-18,13,19574,18707
1165,2014-02-18,14,19579,18481
1166,2014-02-18,15,19513,18235
1167,2014-02-18,16,19665,18195
1168,2014-02-18,17,20460,18922
1169,2014-02-18,18,21249,19620
1170,2014-02-18,19,22281,20358
1171,2014-02-18,20,21884,20287
1172,2014-02-18,21,21284,19875
1173,2014-02-18,22,19892,18942
1174,2014-02-18,23,18679,17837
1175,2014-02-18,24,17363,16470
1176,2014-02-19,1,17118,15620
1177,2014-02-19,2,17144,15169
1178,2014-02-19,3,17272,15007
1179,2014-02-19,4,17181,14975
1180,2014-02-19,5,17184,15158
1181,2014-02-19,6,17625,15884
1182,2014-02-19,7,17960,17019
1183,2014-02-19,8,18891,18140
1184,2014-02-19,9,18860,18113
1185,2014-02-19,10,18481,17820
1186,2014-02-19,11,18459,17735
1187,2014-02-19,12,18509,17713
1188,2014-02-19,13,18225,17394
1189,2014-02-19,14,18334,17337
1190,2014-02-19,15,18553,17490
1191,2014-02-19,16,18842,17435
1192,2014-02-19,17,19506,18140
1193,2014-02-19,18,20028,18624
1194,2014-02-19,19,20727,19526
1195,2014-02-19,20,20805,19639
1196,2014-02-19,21,20347,19309
1197,2014-02-19,22,19670,18732
1198,2014-02-19,23,18629,17528
1199,2014-02-19,24,17398,16391
1200,2014-02-20,1,16805,15661
1201,2014-02-20,2,16321,15227
1202,2014-02-20,3,16220,14975
1203,2014-02-20,4,16549,14992
1204,2014-02-20,5,16939,15326
1205,2014-02-20,6,17044,15981
1206,2014-02-20,7,18375,17272
1207,2014-02-20,8,19415,18463
1208,2014-02-20,9,19387,18487
1209,2014-02-20,10,19118,18211
1210,2014-02-20,11,19348,18269
1211,2014-02-20,12,19398,18292
1212,2014-02-20,13,19603,18347
1213,2014-02-20,14,19466,18459
1214,2014-02-20,15,19464,18124
1215,2014-02-20,16,20144,18398
1216,2014-02-20,17,20729,19029
1217,2014-02-20,18,21069,19461
1218,2014-02-20,19,21426,20004
1219,2014-02-20,20,21025,19846
1220,2014-02-20,21,20818,19519
1221,2014-02-20,22,20144,18886
1222,2014-02-20,23,19100,17764
1223,2014-02-20,24,18092,16592
1224,2014-02-21,1,17491,15729
1225,2014-02-21,2,16834,15202
1226,2014-02-21,3,16865,14902
1227,2014-02-21,4,16722,14737
1228,2014-02-21,5,16799,14773
1229,2014-02-21,6,16932,15294
1230,2014-02-21,7,17996,16505
1231,2014-02-21,8,18919,17644
1232,2014-02-21,9,19502,18003
1233,2014-02-21,10,19771,18103
1234,2014-02-21,11,20281,18288
1235,2014-02-21,12,20352,18270
1236,2014-02-21,13,20150,18114
1237,2014-02-21,14,19872,18059
1238,2014-02-21,15,19640,17552
1239,2014-02-21,16,19824,17501
1240,2014-02-21,17,19959,17719
1241,2014-02-21,18,20514,18349
1242,2014-02-21,19,20942,19062
1243,2014-02-21,20,20595,18993
1244,2014-02-21,21,20316,18708
1245,2014-02-21,22,20215,18180
1246,2014-02-21,23,19244,17136
1247,2014-02-21,24,18156,15897
1248,2014-02-22,1,17383,15128
1249,2014-02-22,2,16943,14458
1250,2014-02-22,3,16822,14334
1251,2014-02-22,4,16614,14290
1252,2014-02-22,5,16652,14336
1253,2014-02-22,6,16716,14498
1254,2014-02-22,7,16991,14932
1255,2014-02-22,8,16976,15340
1256,2014-02-22,9,16901,15726
1257,2014-02-22,10,17625,16034
1258,2014-02-22,11,18045,16238
1259,2014-02-22,12,18119,16404
1260,2014-02-22,13,18029,16309
1261,2014-02-22,14,17626,16061
1262,2014-02-22,15,17386,15848
1263,2014-02-22,16,17533,15878
1264,2014-02-22,17,17794,16396
1265,2014-02-22,18,18681,17247
1266,2014-02-22,19,19554,18140
1267,2014-02-22,20,19235,18163
1268,2014-02-22,21,18486,17735
1269,2014-02-22,22,18166,17149
1270,2014-02-22,23,17608,16375
1271,2014-02-22,24,16870,15490
1272,2014-02-23,1,16265,14744
1273,2014-02-23,2,16369,14294
1274,2014-02-23,3,16176,14059
1275,2014-02-23,4,16181,13981
1276,2014-02-23,5,16287,14029
1277,2014-02-23,6,16302,14265
1278,2014-02-23,7,16654,14854
1279,2014-02-23,8,16973,15582
1280,2014-02-23,9,17234,15788
1281,2014-02-23,10,16997,15601
1282,2014-02-23,11,17387,16063
1283,2014-02-23,12,17262,16042
1284,2014-02-23,13,17071,15760
1285,2014-02-23,14,16983,15479
1286,2014-02-23,15,17164,15386
1287,2014-02-23,16,17388,15661
1288,2014-02-23,17,17964,16389
1289,2014-02-23,18,19019,17402
1290,2014-02-23,19,19636,18574
1291,2014-02-23,20,19283,18407
1292,2014-02-23,21,19119,18263
1293,2014-02-23,22,18662,17645
1294,2014-02-23,23,17602,16679
1295,2014-02-23,24,17360,15817
1296,2014-02-24,1,16995,15176
1297,2014-02-24,2,16762,14918
1298,2014-02-24,3,16883,14873
1299,2014-02-24,4,16920,14894
1300,2014-02-24,5,16867,15078
1301,2014-02-24,6,16920,15688
1302,2014-02-24,7,18040,17078
1303,2014-02-24,8,19055,18267
1304,2014-02-24,9,19292,18540
1305,2014-02-24,10,19295,18255
1306,2014-02-24,11,19373,18119
1307,2014-02-24,12,19731,18214
1308,2014-02-24,13,19563,18145
1309,2014-02-24,14,19612,18157
1310,2014-02-24,15,19502,18015
1311,2014-02-24,16,19861,18442
1312,2014-02-24,17,20397,19217
1313,2014-02-24,18,21053,20082
1314,2014-02-24,19,21730,20801
1315,2014-02-24,20,21492,20863
1316,2014-02-24,21,20978,20291
1317,2014-02-24,22,20653,19596
1318,2014-02-24,23,19551,18460
1319,2014-02-24,24,18841,17323
1320,2014-02-25,1,18222,16509
1321,2014-02-25,2,17803,16035
1322,2014-02-25,3,17607,15853
1323,2014-02-25,4,17534,15797
1324,2014-02-25,5,17652,16010
1325,2014-02-25,6,18475,16753
1326,2014-02-25,7,19713,18247
1327,2014-02-25,8,20668,19356
1328,2014-02-25,9,20729,19345
1329,2014-02-25,10,20344,18947
1330,2014-02-25,11,19922,18690
1331,2014-02-25,12,19506,18454
1332,2014-02-25,13,19374,18203
1333,2014-02-25,14,20025,18334
1334,2014-02-25,15,20137,18381
1335,2014-02-25,16,20072,18629
1336,2014-02-25,17,20799,19377
1337,2014-02-25,18,20919,20059
1338,2014-02-25,19,21767,20870
1339,2014-02-25,20,21475,20706
1340,2014-02-25,21,21026,20316
1341,2014-02-25,22,20835,19638
1342,2014-02-25,23,19613,18545
1343,2014-02-25,24,18797,17416
1344,2014-02-26,1,18783,16824
1345,2014-02-26,2,18554,16441
1346,2014-02-26,3,18425,16294
1347,2014-02-26,4,18598,16232
1348,2014-02-26,5,18292,16380
1349,2014-02-26,6,18593,17073
1350,2014-02-26,7,19842,18657
1351,2014-02-26,8,20884,19824
1352,2014-02-26,9,20477,19503
1353,2014-02-26,10,20042,19068
1354,2014-02-26,11,19828,18943
1355,2014-02-26,12,20086,19001
1356,2014-02-26,13,19817,18772
1357,2014-02-26,14,20189,18735
1358,2014-02-26,15,19850,18455
1359,2014-02-26,16,20091,18800
1360,2014-02-26,17,20453,19562
1361,2014-02-26,18,21691,20488
1362,2014-02-26,19,22682,21391
1363,2014-02-26,20,22518,21561
1364,2014-02-26,21,22064,21109
1365,2014-02-26,22,21297,20343
1366,2014-02-26,23,20314,19140
1367,2014-02-26,24,19201,17848
1368,2014-02-27,1,18479,17097
1369,2014-02-27,2,18139,16663
1370,2014-02-27,3,18028,16435
1371,2014-02-27,4,17924,16474
1372,2014-02-27,5,17919,16563
1373,2014-02-27,6,18284,17234
1374,2014-02-27,7,20014,18610
1375,2014-02-27,8,20720,19453
1376,2014-02-27,9,20636,19539
1377,2014-02-27,10,20199,19365
1378,2014-02-27,11,20496,19305
1379,2014-02-27,12,20490,19253
1380,2014-02-27,13,20289,19233
1381,2014-02-27,14,20857,19255
1382,2014-02-27,15,20906,19261
1383,2014-02-27,16,20772,19286
1384,2014-02-27,17,21224,20116
1385,2014-02-27,18,21835,20790
1386,2014-02-27,19,23021,21720
1387,2014-02-27,20,22357,21905
1388,2014-02-27,21,21673,21479
1389,2014-02-27,22,21779,20820
1390,2014-02-27,23,20398,19518
1391,2014-02-27,24,19829,18475
1392,2014-02-28,1,19065,17805
1393,2014-02-28,2,18677,17361
1394,2014-02-28,3,17922,16924
1395,2014-02-28,4,18170,16964
1396,2014-02-28,5,18215,17233
1397,2014-02-28,6,18631,17787
1398,2014-02-28,7,20358,19230
1399,2014-02-28,8,20815,20185
1400,2014-02-28,9,20211,19871
1401,2014-02-28,10,20598,19577
1402,2014-02-28,11,20671,19301
1403,2014-02-28,12,20303,18911
1404,2014-02-28,13,19661,18873
1405,2014-02-28,14,20003,18619
1406,2014-02-28,15,19633,18397
1407,2014-02-28,16,19725,18391
1408,2014-02-28,17,19965,18817
1409,2014-02-28,18,19817,19505
1410,2014-02-28,19,21066,20662
1411,2014-02-28,20,21497,20926
1412,2014-02-28,21,21231,20467
1413,2014-02-28,22,20545,19714
1414,2014-02-28,23,19693,18712
1415,2014-02-28,24,18559,17613
1416,2014-03-01,1,17575,16685
1417,2014-03-01,2,17105,16248
1418,2014-03-01,3,16888,15934
1419,2014-03-01,4,16568,15681
1420,2014-03-01,5,16395,15790
1421,2014-03-01,6,16951,16058
1422,2014-03-01,7,17559,16727
1423,2014-03-01,8,17737,16962
1424,2014-03-01,9,18498,17751
1425,2014-03-01,10,19147,18384
1426,2014-03-01,11,19151,18300
1427,2014-03-01,12,19209,18190
1428,2014-03-01,13,19180,18109
1429,2014-03-01,14,19040,18013
1430,2014-03-01,15,19399,17994
1431,2014-03-01,16,19617,18225
1432,2014-03-01,17,19711,18626
1433,2014-03-01,18,19712,19051
1434,2014-03-01,19,20312,19494
1435,2014-03-01,20,20427,19292
1436,2014-03-01,21,20240,19091
1437,2014-03-01,22,19540,18530
1438,2014-03-01,23,18832,17725
1439,2014-03-01,24,18166,16913
1440,2014-03-02,1,17214,16078
1441,2014-03-02,2,16894,15746
1442,2014-03-02,3,16672,15513
1443,2014-03-02,4,16879,15415
1444,2014-03-02,5,17322,15555
1445,2014-03-02,6,17382,15779
1446,2014-03-02,7,17311,16092
1447,2014-03-02,8,17390,16485
1448,2014-03-02,9,18217,17174
1449,2014-03-02,10,18882,17779
1450,2014-03-02,11,19024,17983
1451,2014-03-02,12,19289,17962
1452,2014-03-02,13,19242,17765
1453,2014-03-02,14,18915,17478
1454,2014-03-02,15,18786,17241
1455,2014-03-02,16,19222,17498
1456,2014-03-02,17,19521,18035
1457,2014-03-02,18,20167,19037
1458,2014-03-02,19,21467,20105
1459,2014-03-02,20,21375,20309
1460,2014-03-02,21,20585,19889
1461,2014-03-02,22,19925,19229
1462,2014-03-02,23,19494,18370
1463,2014-03-02,24,18398,17355
1464,2014-03-03,1,17502,16753
1465,2014-03-03,2,17198,16375
1466,2014-03-03,3,17060,16189
1467,2014-03-03,4,16686,16210
1468,2014-03-03,5,17644,16587
1469,2014-03-03,6,18283,17475
1470,2014-03-03,7,19636,18815
1471,2014-03-03,8,20538,19958
1472,2014-03-03,9,20509,20035
1473,2014-03-03,10,20231,19687
1474,2014-03-03,11,19988,19483
1475,2014-03-03,12,19963,19329
1476,2014-03-03,13,20494,19263
1477,2014-03-03,14,20537,19132
1478,2014-03-03,15,20049,18832
1479,2014-03-03,16,20357,19066
1480,2014-03-03,17,20572,19608
1481,2014-03-03,18,21026,20274
1482,2014-03-03,19,21885,21194
1483,2014-03-03,20,22239,21656
1484,2014-03-03,21,22371,21455
1485,2014-03-03,22,21686,20719
1486,2014-03-03,23,20014,19312
1487,2014-03-03,24,18623,18090
1488,2014-03-04,1,17938,17438
1489,2014-03-04,2,17864,17004
1490,2014-03-04,3,17831,16773
1491,2014-03-04,4,17729,16771
1492,2014-03-04,5,18108,16823
1493,2014-03-04,6,18634,17644
1494,2014-03-04,7,20321,18836
1495,2014-03-04,8,21454,19988
1496,2014-03-04,9,21784,20233
1497,2014-03-04,10,21574,19943
1498,2014-03-04,11,21199,20025
1499,2014-03-04,12,20928,19762
1500,2014-03-04,13,20729,19446
1501,2014-03-04,14,20696,19518
1502,2014-03-04,15,20296,19422
1503,2014-03-04,16,20480,19620
1504,2014-03-04,17,21006,20218
